year,id_,sex,rincome,ballot,rheight
2022,1881,MALE,$25000 OR MORE,Ballot a,-100
2022,1882,MALE,$25000 OR MORE,Ballot c,71
2022,1883,MALE,.i:  Inapplicable,Ballot b,-100
2022,1884,MALE,$25000 OR MORE,Ballot c,70
2022,1885,FEMALE,$25000 OR MORE,Ballot b,-100
2022,1886,FEMALE,$25000 OR MORE,Ballot c,67
2022,1887,FEMALE,.i:  Inapplicable,Ballot c,65
2022,1888,MALE,.i:  Inapplicable,Ballot c,74
2022,1889,MALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,1890,MALE,$25000 OR MORE,Ballot a,-100
2022,1891,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,1892,MALE,$25000 OR MORE,Ballot c,72
2022,1893,FEMALE,$25000 OR MORE,Ballot c,65
2022,1894,MALE,$25000 OR MORE,Ballot a,-100
2022,1895,MALE,$25000 OR MORE,Ballot b,-100
2022,1896,FEMALE,.i:  Inapplicable,Ballot c,68
2022,1897,MALE,$25000 OR MORE,Ballot b,-100
2022,1898,MALE,.i:  Inapplicable,Ballot a,-100
2022,1899,FEMALE,$25000 OR MORE,Ballot c,67
2022,1900,FEMALE,$5000 TO 5999,Ballot c,60
2022,1901,MALE,.i:  Inapplicable,Ballot a,-100
2022,1902,MALE,$25000 OR MORE,Ballot c,71
2022,1903,MALE,$25000 OR MORE,Ballot a,-100
2022,1904,MALE,$15000 - 19999,Ballot b,-100
2022,1905,MALE,$25000 OR MORE,Ballot c,71
2022,1906,FEMALE,.i:  Inapplicable,Ballot c,63
2022,1907,MALE,$25000 OR MORE,Ballot a,-100
2022,1908,FEMALE,.i:  Inapplicable,Ballot c,64
2022,1909,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,1910,FEMALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,1911,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,1912,MALE,.i:  Inapplicable,Ballot b,-100
2022,1913,MALE,$25000 OR MORE,Ballot b,-100
2022,1914,MALE,$25000 OR MORE,Ballot b,-100
2022,1915,MALE,.i:  Inapplicable,Ballot c,69
2022,1916,MALE,.i:  Inapplicable,Ballot b,-100
2022,1917,FEMALE,.i:  Inapplicable,Ballot c,64
2022,1918,FEMALE,$25000 OR MORE,Ballot c,66
2022,1919,MALE,$25000 OR MORE,Ballot c,67
2022,1920,FEMALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,1921,MALE,.i:  Inapplicable,Ballot a,-100
2022,1922,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,1923,MALE,$3000 TO 3999,Ballot b,-100
2022,1924,MALE,$25000 OR MORE,Ballot b,-100
2022,1925,MALE,$25000 OR MORE,Ballot c,72
2022,1926,FEMALE,$15000 - 19999,Ballot b,-100
2022,1927,MALE,$25000 OR MORE,Ballot a,-100
2022,1928,MALE,$25000 OR MORE,Ballot b,-100
2022,1929,FEMALE,.i:  Inapplicable,Ballot c,63
2022,1930,MALE,$25000 OR MORE,Ballot b,-100
2022,1931,MALE,$10000 - 14999,Ballot c,67
2022,1932,FEMALE,$25000 OR MORE,Ballot a,-100
2022,1933,FEMALE,$25000 OR MORE,Ballot c,63
2022,1934,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,1935,MALE,$25000 OR MORE,Ballot b,-100
2022,1936,MALE,$25000 OR MORE,Ballot a,-100
2022,1937,MALE,$25000 OR MORE,Ballot b,-100
2022,1938,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,1939,FEMALE,$25000 OR MORE,Ballot b,-100
2022,1940,MALE,$25000 OR MORE,Ballot a,-100
2022,1941,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,1942,FEMALE,$25000 OR MORE,Ballot a,-100
2022,1943,MALE,$25000 OR MORE,Ballot a,-100
2022,1944,MALE,$25000 OR MORE,Ballot c,74
2022,1945,FEMALE,$25000 OR MORE,Ballot c,63
2022,1946,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,1947,MALE,.i:  Inapplicable,Ballot b,-100
2022,1948,FEMALE,$25000 OR MORE,Ballot a,-100
2022,1949,FEMALE,$10000 - 14999,Ballot a,-100
2022,1950,MALE,$8000 TO 9999,Ballot a,-100
2022,1951,MALE,$25000 OR MORE,Ballot a,-100
2022,1952,FEMALE,$25000 OR MORE,Ballot b,-100
2022,1953,MALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,1954,FEMALE,$25000 OR MORE,Ballot b,-100
2022,1955,FEMALE,$25000 OR MORE,Ballot c,69
2022,1956,MALE,$25000 OR MORE,Ballot c,66
2022,1957,FEMALE,$25000 OR MORE,Ballot b,-100
2022,1958,FEMALE,$25000 OR MORE,Ballot b,-100
2022,1959,FEMALE,$25000 OR MORE,Ballot c,62
2022,1960,FEMALE,$3000 TO 3999,Ballot c,63
2022,1961,MALE,.i:  Inapplicable,Ballot a,-100
2022,1962,FEMALE,$25000 OR MORE,Ballot a,-100
2022,1963,FEMALE,$25000 OR MORE,Ballot a,-100
2022,1964,MALE,$25000 OR MORE,Ballot b,-100
2022,1965,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,1966,MALE,$4000 TO 4999,Ballot a,-100
2022,1967,MALE,$3000 TO 3999,Ballot b,-100
2022,1968,FEMALE,.i:  Inapplicable,Ballot c,68
2022,1969,MALE,$20000 - 24999,Ballot a,-100
2022,1970,FEMALE,$20000 - 24999,Ballot b,-100
2022,1971,MALE,.i:  Inapplicable,Ballot b,-100
2022,1972,FEMALE,$25000 OR MORE,Ballot c,70
2022,1973,FEMALE,$20000 - 24999,Ballot b,-100
2022,1974,FEMALE,$5000 TO 5999,Ballot a,-100
2022,1975,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,1976,MALE,.i:  Inapplicable,Ballot a,-100
2022,1977,MALE,$25000 OR MORE,Ballot c,69
2022,1978,MALE,.i:  Inapplicable,Ballot c,69
2022,1979,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,1980,MALE,$25000 OR MORE,Ballot b,-100
2022,1981,FEMALE,$25000 OR MORE,Ballot c,62
2022,1982,MALE,$25000 OR MORE,Ballot a,-100
2022,1983,MALE,.r:  Refused,Ballot a,-100
2022,1984,MALE,$25000 OR MORE,Ballot b,-100
2022,1985,FEMALE,$10000 - 14999,Ballot b,-100
2022,1986,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,1987,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,1988,FEMALE,.i:  Inapplicable,Ballot c,-97
2022,1989,FEMALE,$10000 - 14999,Ballot c,71
2022,1990,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,1991,FEMALE,$25000 OR MORE,Ballot b,-100
2022,1992,MALE,$25000 OR MORE,Ballot b,-100
2022,1993,MALE,.i:  Inapplicable,Ballot c,68
2022,1994,MALE,.i:  Inapplicable,Ballot c,67
2022,1995,MALE,$25000 OR MORE,Ballot c,70
2022,1996,FEMALE,.i:  Inapplicable,Ballot c,65
2022,1997,MALE,$25000 OR MORE,Ballot a,-100
2022,1998,FEMALE,$25000 OR MORE,Ballot b,-100
2022,1999,FEMALE,.i:  Inapplicable,Ballot c,65
2022,2000,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2001,MALE,.i:  Inapplicable,Ballot c,64
2022,2002,MALE,.i:  Inapplicable,Ballot a,-100
2022,2003,FEMALE,.i:  Inapplicable,Ballot c,64
2022,2004,MALE,$25000 OR MORE,Ballot a,-100
2022,2005,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2006,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2007,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2008,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2009,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2010,MALE,$20000 - 24999,Ballot a,-100
2022,2011,MALE,$25000 OR MORE,Ballot c,70
2022,2012,FEMALE,$25000 OR MORE,Ballot c,62
2022,2013,MALE,.i:  Inapplicable,Ballot a,-100
2022,2014,MALE,$25000 OR MORE,Ballot c,70
2022,2015,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2016,FEMALE,$25000 OR MORE,Ballot c,63
2022,2017,FEMALE,$10000 - 14999,Ballot c,69
2022,2018,MALE,$25000 OR MORE,Ballot c,68
2022,2019,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2020,FEMALE,$25000 OR MORE,Ballot c,62
2022,2021,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2022,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2023,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2024,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2025,MALE,$25000 OR MORE,Ballot a,-100
2022,2026,MALE,.i:  Inapplicable,Ballot b,-100
2022,2027,MALE,$25000 OR MORE,Ballot b,-100
2022,2028,MALE,.i:  Inapplicable,Ballot c,65
2022,2029,MALE,.i:  Inapplicable,Ballot c,63
2022,2030,MALE,$25000 OR MORE,Ballot b,-100
2022,2031,FEMALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2032,MALE,$25000 OR MORE,Ballot b,-100
2022,2033,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2034,FEMALE,$25000 OR MORE,Ballot c,66
2022,2035,MALE,$25000 OR MORE,Ballot a,-100
2022,2036,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2037,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2038,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2039,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2040,MALE,$25000 OR MORE,Ballot a,-100
2022,2041,FEMALE,.i:  Inapplicable,Ballot c,56
2022,2042,FEMALE,$25000 OR MORE,Ballot c,64
2022,2043,MALE,$25000 OR MORE,Ballot c,74
2022,2044,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2045,MALE,$20000 - 24999,Ballot c,76
2022,2046,FEMALE,$3000 TO 3999,Ballot a,-100
2022,2047,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2048,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2049,FEMALE,.i:  Inapplicable,Ballot c,64
2022,2050,MALE,.i:  Inapplicable,Ballot a,-100
2022,2051,MALE,$25000 OR MORE,Ballot c,70
2022,2052,MALE,$25000 OR MORE,Ballot b,-100
2022,2053,FEMALE,$20000 - 24999,Ballot a,-100
2022,2054,MALE,.i:  Inapplicable,Ballot c,72
2022,2055,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2056,FEMALE,$1000 TO 2999,Ballot c,-100
2022,2057,MALE,.i:  Inapplicable,Ballot b,-100
2022,2058,MALE,$25000 OR MORE,Ballot a,-100
2022,2059,FEMALE,$25000 OR MORE,Ballot c,60
2022,2060,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2061,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2062,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2063,MALE,$25000 OR MORE,Ballot a,-100
2022,2064,FEMALE,.i:  Inapplicable,Ballot c,67
2022,2065,MALE,$25000 OR MORE,Ballot b,-100
2022,2066,MALE,.i:  Inapplicable,Ballot b,-100
2022,2067,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2068,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2069,MALE,.i:  Inapplicable,Ballot b,-100
2022,2070,MALE,.r:  Refused,Ballot b,-100
2022,2071,FEMALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,2072,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2073,MALE,$5000 TO 5999,Ballot c,-99
2022,2074,FEMALE,$10000 - 14999,Ballot a,-100
2022,2075,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2076,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2077,MALE,.r:  Refused,Ballot c,66
2022,2078,MALE,.i:  Inapplicable,Ballot b,-100
2022,2079,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2080,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2081,MALE,$20000 - 24999,Ballot b,-100
2022,2082,MALE,.i:  Inapplicable,Ballot a,-100
2022,2083,MALE,$25000 OR MORE,Ballot b,-100
2022,2084,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2085,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2086,MALE,.i:  Inapplicable,Ballot c,71
2022,2087,MALE,$25000 OR MORE,Ballot a,-100
2022,2088,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2089,FEMALE,$15000 - 19999,Ballot a,-100
2022,2090,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2091,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2092,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2093,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2094,MALE,$25000 OR MORE,Ballot a,-100
2022,2095,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2096,FEMALE,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,2097,MALE,$25000 OR MORE,Ballot b,-100
2022,2098,MALE,.i:  Inapplicable,Ballot c,66
2022,2099,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2100,FEMALE,.i:  Inapplicable,Ballot c,59
2022,2101,FEMALE,.r:  Refused,Ballot c,65
2022,2102,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2103,FEMALE,$25000 OR MORE,Ballot c,64
2022,2104,FEMALE,$10000 - 14999,Ballot a,-100
2022,2105,MALE,$25000 OR MORE,Ballot b,-100
2022,2106,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2107,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2108,MALE,$20000 - 24999,Ballot c,77
2022,2109,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2110,MALE,$25000 OR MORE,Ballot c,71
2022,2111,MALE,$20000 - 24999,Ballot a,-100
2022,2112,MALE,$25000 OR MORE,Ballot a,-100
2022,2113,MALE,.i:  Inapplicable,Ballot b,-100
2022,2114,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2115,MALE,.r:  Refused,Ballot a,-100
2022,2116,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2117,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2118,FEMALE,$25000 OR MORE,Ballot c,68
2022,2119,FEMALE,$25000 OR MORE,Ballot c,64
2022,2120,FEMALE,.i:  Inapplicable,Ballot c,64
2022,2121,MALE,$25000 OR MORE,Ballot b,-100
2022,2122,MALE,.i:  Inapplicable,Ballot b,-100
2022,2123,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2124,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2125,MALE,$7000 TO 7999,Ballot a,-100
2022,2126,MALE,.i:  Inapplicable,Ballot a,-100
2022,2127,MALE,.s:  Skipped on Web,Ballot c,72
2022,2128,MALE,$25000 OR MORE,Ballot b,-100
2022,2129,MALE,.i:  Inapplicable,Ballot c,72
2022,2130,MALE,.i:  Inapplicable,Ballot a,-100
2022,2131,MALE,$25000 OR MORE,Ballot a,-100
2022,2132,MALE,.i:  Inapplicable,Ballot a,-100
2022,2133,MALE,.r:  Refused,Ballot a,-100
2022,2134,MALE,$25000 OR MORE,Ballot b,-100
2022,2135,FEMALE,$25000 OR MORE,Ballot c,63
2022,2136,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2137,FEMALE,.r:  Refused,Ballot c,62
2022,2138,MALE,$25000 OR MORE,Ballot a,-100
2022,2139,FEMALE,.i:  Inapplicable,Ballot c,61
2022,2140,MALE,.i:  Inapplicable,Ballot c,71
2022,2141,MALE,$3000 TO 3999,Ballot c,71
2022,2142,MALE,$25000 OR MORE,Ballot a,-100
2022,2143,FEMALE,$25000 OR MORE,Ballot c,64
2022,2144,MALE,$20000 - 24999,Ballot b,-100
2022,2145,FEMALE,$4000 TO 4999,Ballot b,-100
2022,2146,MALE,$25000 OR MORE,Ballot b,-100
2022,2147,FEMALE,$10000 - 14999,Ballot b,-100
2022,2148,FEMALE,$15000 - 19999,Ballot b,-100
2022,2149,FEMALE,$7000 TO 7999,Ballot b,-100
2022,2150,MALE,$25000 OR MORE,Ballot b,-100
2022,2151,FEMALE,$1000 TO 2999,Ballot b,-100
2022,2152,MALE,.r:  Refused,Ballot c,76
2022,2153,FEMALE,$10000 - 14999,Ballot c,65
2022,2154,MALE,$25000 OR MORE,Ballot a,-100
2022,2155,FEMALE,$25000 OR MORE,Ballot c,68
2022,2156,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2157,MALE,.r:  Refused,Ballot a,-100
2022,2158,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2159,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2160,FEMALE,$25000 OR MORE,Ballot c,68
2022,2161,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2162,MALE,.r:  Refused,Ballot a,-100
2022,2163,FEMALE,LT $1000,Ballot c,62
2022,2164,MALE,$20000 - 24999,Ballot a,-100
2022,2165,MALE,.i:  Inapplicable,Ballot a,-100
2022,2166,MALE,$7000 TO 7999,Ballot c,72
2022,2167,FEMALE,.i:  Inapplicable,Ballot c,68
2022,2168,FEMALE,$25000 OR MORE,Ballot c,62
2022,2169,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2170,MALE,$25000 OR MORE,Ballot b,-100
2022,2171,MALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2172,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2173,MALE,.i:  Inapplicable,Ballot b,-100
2022,2174,MALE,.i:  Inapplicable,Ballot c,66
2022,2175,FEMALE,$4000 TO 4999,Ballot c,61
2022,2176,FEMALE,$1000 TO 2999,Ballot a,-100
2022,2177,MALE,$25000 OR MORE,Ballot b,-100
2022,2178,FEMALE,.i:  Inapplicable,Ballot c,67
2022,2179,MALE,$25000 OR MORE,Ballot c,66
2022,2180,MALE,.i:  Inapplicable,Ballot b,-100
2022,2181,MALE,.i:  Inapplicable,Ballot a,-100
2022,2182,FEMALE,.i:  Inapplicable,Ballot c,64
2022,2183,FEMALE,$20000 - 24999,Ballot c,61
2022,2184,FEMALE,.r:  Refused,Ballot c,67
2022,2185,MALE,.i:  Inapplicable,Ballot a,-100
2022,2186,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2187,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2188,MALE,$25000 OR MORE,Ballot c,74
2022,2189,MALE,.i:  Inapplicable,Ballot c,70
2022,2190,MALE,.i:  Inapplicable,Ballot c,74
2022,2191,MALE,$25000 OR MORE,Ballot a,-100
2022,2192,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2193,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2194,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2195,FEMALE,.i:  Inapplicable,Ballot c,62
2022,2196,MALE,$15000 - 19999,Ballot b,-100
2022,2197,MALE,$25000 OR MORE,Ballot a,-100
2022,2198,FEMALE,$8000 TO 9999,Ballot a,-100
2022,2199,MALE,.i:  Inapplicable,Ballot c,67
2022,2200,MALE,.i:  Inapplicable,Ballot c,72
2022,2201,MALE,.i:  Inapplicable,Ballot a,-100
2022,2202,FEMALE,$10000 - 14999,Ballot b,-100
2022,2203,MALE,.r:  Refused,Ballot b,-100
2022,2204,FEMALE,.i:  Inapplicable,Ballot c,64
2022,2205,MALE,$25000 OR MORE,Ballot b,-100
2022,2206,MALE,$8000 TO 9999,Ballot c,74
2022,2207,MALE,$25000 OR MORE,Ballot a,-100
2022,2208,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2209,MALE,$25000 OR MORE,Ballot a,-100
2022,2210,FEMALE,$25000 OR MORE,Ballot c,66
2022,2211,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2212,FEMALE,.i:  Inapplicable,Ballot c,67
2022,2213,FEMALE,.s:  Skipped on Web,Ballot c,-97
2022,2214,MALE,.d:  Do not Know/Cannot Choose,Ballot c,69
2022,2215,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2216,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2217,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2218,FEMALE,$25000 OR MORE,Ballot c,69
2022,2219,MALE,.i:  Inapplicable,Ballot c,74
2022,2220,FEMALE,$20000 - 24999,Ballot b,-100
2022,2221,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2222,MALE,$25000 OR MORE,Ballot c,69
2022,2223,FEMALE,$10000 - 14999,Ballot a,-100
2022,2224,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2225,MALE,.s:  Skipped on Web,Ballot b,-100
2022,2226,MALE,$25000 OR MORE,Ballot a,-100
2022,2227,MALE,.i:  Inapplicable,Ballot a,-100
2022,2228,FEMALE,$8000 TO 9999,Ballot b,-100
2022,2229,MALE,$25000 OR MORE,Ballot b,-100
2022,2230,MALE,$25000 OR MORE,Ballot b,-100
2022,2231,MALE,$20000 - 24999,Ballot b,-100
2022,2232,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2233,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2234,FEMALE,.i:  Inapplicable,Ballot c,68
2022,2235,.n:  No answer,.i:  Inapplicable,Ballot c,-100
2022,2236,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2237,FEMALE,.i:  Inapplicable,Ballot c,65
2022,2238,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2239,FEMALE,.s:  Skipped on Web,Ballot a,-100
2022,2240,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2241,FEMALE,$20000 - 24999,Ballot b,-100
2022,2242,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2243,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2244,MALE,$20000 - 24999,Ballot c,69
2022,2245,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2246,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2247,FEMALE,$20000 - 24999,Ballot a,-100
2022,2248,FEMALE,$10000 - 14999,Ballot a,-100
2022,2249,MALE,.i:  Inapplicable,Ballot b,-100
2022,2250,MALE,$25000 OR MORE,Ballot b,-100
2022,2251,MALE,$25000 OR MORE,Ballot b,-100
2022,2252,MALE,.i:  Inapplicable,Ballot a,-100
2022,2253,MALE,.i:  Inapplicable,Ballot b,-100
2022,2254,MALE,.i:  Inapplicable,Ballot c,65
2022,2255,FEMALE,LT $1000,Ballot b,-100
2022,2256,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2257,MALE,.i:  Inapplicable,Ballot c,66
2022,2258,MALE,$25000 OR MORE,Ballot b,-100
2022,2259,FEMALE,$25000 OR MORE,Ballot c,63
2022,2260,FEMALE,$8000 TO 9999,Ballot c,67
2022,2261,MALE,LT $1000,Ballot a,-100
2022,2262,FEMALE,$25000 OR MORE,Ballot c,70
2022,2263,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2264,FEMALE,.i:  Inapplicable,Ballot c,66
2022,2265,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2266,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2267,FEMALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2268,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2269,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2270,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2271,FEMALE,.r:  Refused,Ballot c,62
2022,2272,MALE,.i:  Inapplicable,Ballot b,-100
2022,2273,MALE,.i:  Inapplicable,Ballot c,71
2022,2274,FEMALE,.s:  Skipped on Web,Ballot b,-100
2022,2275,FEMALE,$20000 - 24999,Ballot a,-100
2022,2276,MALE,.i:  Inapplicable,Ballot c,75
2022,2277,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2278,FEMALE,.i:  Inapplicable,Ballot c,64
2022,2279,FEMALE,$10000 - 14999,Ballot c,60
2022,2280,MALE,.i:  Inapplicable,Ballot b,-100
2022,2281,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2282,MALE,$25000 OR MORE,Ballot a,-100
2022,2283,MALE,$25000 OR MORE,Ballot c,73
2022,2284,MALE,$25000 OR MORE,Ballot a,-100
2022,2285,MALE,$25000 OR MORE,Ballot c,70
2022,2286,MALE,$10000 - 14999,Ballot a,-100
2022,2287,FEMALE,$25000 OR MORE,Ballot c,70
2022,2288,FEMALE,$25000 OR MORE,Ballot a,-100
2022,2289,MALE,$25000 OR MORE,Ballot a,-100
2022,2290,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2291,MALE,.i:  Inapplicable,Ballot a,-100
2022,2292,MALE,$25000 OR MORE,Ballot c,69
2022,2293,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2294,MALE,$25000 OR MORE,Ballot b,-100
2022,2295,FEMALE,.r:  Refused,Ballot a,-100
2022,2296,FEMALE,$10000 - 14999,Ballot b,-100
2022,2297,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2298,MALE,.i:  Inapplicable,Ballot c,67
2022,2299,MALE,.i:  Inapplicable,Ballot a,-100
2022,2300,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2301,MALE,.i:  Inapplicable,Ballot c,-97
2022,2302,FEMALE,$20000 - 24999,Ballot c,58
2022,2303,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2304,MALE,.d:  Do not Know/Cannot Choose,Ballot c,67
2022,2305,FEMALE,$5000 TO 5999,Ballot c,62
2022,2306,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2307,MALE,$15000 - 19999,Ballot c,72
2022,2308,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2309,FEMALE,$20000 - 24999,Ballot c,65
2022,2310,MALE,.i:  Inapplicable,Ballot a,-100
2022,2311,MALE,.i:  Inapplicable,Ballot b,-100
2022,2312,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2313,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,2314,FEMALE,$15000 - 19999,Ballot b,-100
2022,2315,MALE,.i:  Inapplicable,Ballot c,71
2022,2316,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2317,MALE,.i:  Inapplicable,Ballot a,-100
2022,2318,MALE,.i:  Inapplicable,Ballot b,-100
2022,2319,FEMALE,.i:  Inapplicable,Ballot c,64
2022,2320,MALE,.r:  Refused,Ballot a,-100
2022,2321,FEMALE,$25000 OR MORE,Ballot c,66
2022,2322,MALE,$25000 OR MORE,Ballot a,-100
2022,2323,FEMALE,.r:  Refused,Ballot a,-100
2022,2324,FEMALE,$25000 OR MORE,Ballot c,65
2022,2325,MALE,.i:  Inapplicable,Ballot a,-100
2022,2326,MALE,$25000 OR MORE,Ballot a,-100
2022,2327,FEMALE,$25000 OR MORE,Ballot b,-100
2022,2328,MALE,.d:  Do not Know/Cannot Choose,Ballot c,-97
2022,2329,FEMALE,.i:  Inapplicable,Ballot c,71
2022,2330,FEMALE,$10000 - 14999,Ballot b,-100
2022,2331,MALE,$10000 - 14999,Ballot a,-100
2022,2332,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,2333,FEMALE,$25000 OR MORE,Ballot c,65
2022,2334,MALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2335,MALE,$25000 OR MORE,Ballot a,-100
2022,2336,MALE,.i:  Inapplicable,Ballot a,-100
2022,2337,MALE,$25000 OR MORE,Ballot b,-100
2022,2338,MALE,$10000 - 14999,Ballot c,69
2022,2339,MALE,$25000 OR MORE,Ballot a,-100
2022,2340,FEMALE,.i:  Inapplicable,Ballot c,63
2022,2341,FEMALE,.s:  Skipped on Web,Ballot c,-97
2022,2342,FEMALE,$25000 OR MORE,Ballot b,-100
