respondent_id,wave,party,benefit_cut_support
1163,4,NA,NA
1163,5,NA,NA
1164,1,NA,0.5
1164,2,NA,0.5
1164,3,NA,0.75
1164,4,NA,0.5
1164,5,NA,0.5
1165,1,RV,0.75
1165,2,RV,NA
1165,3,RV,NA
1165,4,RV,NA
1165,5,RV,NA
1166,1,NA,0.25
1166,2,NA,NA
1166,3,NA,0.25
1166,4,NA,0.5
1166,5,NA,0.25
1167,1,SF,0
1167,2,SF,NA
1167,3,SF,0
1167,4,SF,0
1167,5,SF,NA
1168,1,V,0.75
1168,2,V,NA
1168,3,V,NA
1168,4,V,0.5
1168,5,V,1
1169,1,SF,0.5
1169,2,SF,0.75
1169,3,SF,0
1169,4,SF,0
1169,5,SF,0
1170,1,C,0
1170,2,C,0.5
1170,3,C,NA
1170,4,C,NA
1170,5,C,NA
1171,1,DF,0.25
1171,2,DF,0.5
1171,3,DF,0.5
1171,4,DF,0.25
1171,5,DF,0.5
1172,1,SF,0.25
1172,2,SF,NA
1172,3,SF,NA
1172,4,SF,0.5
1172,5,SF,NA
1173,1,C,0
1173,2,C,0.5
1173,3,C,1
1173,4,C,1
1173,5,C,0.75
1174,1,S,0
1174,2,S,0.5
1174,3,S,0
1174,4,S,0
1174,5,S,0
1175,1,C,0.75
1175,2,C,0.75
1175,3,C,1
1175,4,C,1
1175,5,C,0.75
1176,1,NA,0
1176,2,NA,NA
1176,3,NA,NA
1176,4,NA,NA
1176,5,NA,NA
1177,1,OE,0
1177,2,OE,0
1177,3,OE,NA
1177,4,OE,0
1177,5,OE,NA
1178,1,S,0
1178,2,S,NA
1178,3,S,NA
1178,4,S,NA
1178,5,S,NA
1179,1,S,0.75
1179,2,S,NA
1179,3,S,NA
1179,4,S,0.25
1179,5,S,NA
1180,1,V,1
1180,2,V,NA
1180,3,V,NA
1180,4,V,NA
1180,5,V,NA
1181,1,SF,0
1181,2,SF,NA
1181,3,SF,NA
1181,4,SF,0
1181,5,SF,0
1182,1,V,0.75
1182,2,V,0.75
1182,3,V,1
1182,4,V,1
1182,5,V,0.75
1183,1,RV,NA
1183,2,RV,0.5
1183,3,RV,0.75
1183,4,RV,0.25
1183,5,RV,NA
1184,1,S,0
1184,2,S,0.25
1184,3,S,NA
1184,4,S,0
1184,5,S,0.25
1185,1,V,1
1185,2,V,1
1185,3,V,1
1185,4,V,1
1185,5,V,NA
1186,1,SF,0
1186,2,SF,0.5
1186,3,SF,0.5
1186,4,SF,0.5
1186,5,SF,0.5
1187,1,C,1
1187,2,C,1
1187,3,C,1
1187,4,C,1
1187,5,C,1
1188,1,SF,0.75
1188,2,SF,NA
1188,3,SF,NA
1188,4,SF,0.25
1188,5,SF,0.75
1189,1,OE,1
1189,2,OE,1
1189,3,OE,0
1189,4,OE,0
1189,5,OE,0
1190,1,V,0
1190,2,V,NA
1190,3,V,NA
1190,4,V,NA
1190,5,V,NA
1191,1,C,0.75
1191,2,C,1
1191,3,C,1
1191,4,C,NA
1191,5,C,NA
1192,1,S,1
1192,2,S,NA
1192,3,S,NA
1192,4,S,NA
1192,5,S,NA
1193,1,SF,0.5
1193,2,SF,NA
1193,3,SF,NA
1193,4,SF,NA
1193,5,SF,NA
1194,1,SF,0
1194,2,SF,NA
1194,3,SF,NA
1194,4,SF,NA
1194,5,SF,NA
1195,1,SF,0.75
1195,2,SF,0.25
1195,3,SF,0.75
1195,4,SF,0.75
1195,5,SF,1
1196,1,S,0
1196,2,S,NA
1196,3,S,NA
1196,4,S,NA
1196,5,S,NA
1197,1,SF,0
1197,2,SF,0
1197,3,SF,0
1197,4,SF,0
1197,5,SF,0
1198,1,LA,0.75
1198,2,LA,NA
1198,3,LA,0.75
1198,4,LA,0.75
1198,5,LA,0.75
1199,1,V,0.25
1199,2,V,0
1199,3,V,0.5
1199,4,V,0.5
1199,5,V,0.75
1200,1,S,1
1200,2,S,0.25
1200,3,S,0.5
1200,4,S,0.75
1200,5,S,0.5
1201,1,C,0.75
1201,2,C,1
1201,3,C,1
1201,4,C,1
1201,5,C,1
1202,1,RV,1
1202,2,RV,1
1202,3,RV,0.75
1202,4,RV,NA
1202,5,RV,NA
1203,1,DF,0
1203,2,DF,0
1203,3,DF,0
1203,4,DF,0
1203,5,DF,0
1204,1,DF,1
1204,2,DF,1
1204,3,DF,1
1204,4,DF,1
1204,5,DF,1
1205,1,S,0.75
1205,2,S,NA
1205,3,S,NA
1205,4,S,NA
1205,5,S,NA
1206,1,SF,0.25
1206,2,SF,0
1206,3,SF,0
1206,4,SF,1
1206,5,SF,1
1207,1,SF,0.5
1207,2,SF,NA
1207,3,SF,NA
1207,4,SF,NA
1207,5,SF,NA
1208,1,V,0.75
1208,2,V,0.5
1208,3,V,0.75
1208,4,V,0.75
1208,5,V,NA
1209,1,C,1
1209,2,C,0.75
1209,3,C,1
1209,4,C,1
1209,5,C,1
1210,1,Kr,NA
1210,2,Kr,0.75
1210,3,Kr,NA
1210,4,Kr,NA
1210,5,Kr,NA
1211,1,DF,0
1211,2,DF,0
1211,3,DF,0.5
1211,4,DF,0.25
1211,5,DF,0.25
1212,1,SF,0.5
1212,2,SF,NA
1212,3,SF,NA
1212,4,SF,0.25
1212,5,SF,0.75
1213,1,NA,0.75
1213,2,NA,0.75
1213,3,NA,0.25
1213,4,NA,0.75
1213,5,NA,0
1214,1,Kr,0.5
1214,2,Kr,0.75
1214,3,Kr,0.25
1214,4,Kr,0.25
1214,5,Kr,0.75
1215,1,S,0
1215,2,S,NA
1215,3,S,NA
1215,4,S,NA
1215,5,S,NA
1216,1,RV,0.5
1216,2,RV,0.75
1216,3,RV,0.5
1216,4,RV,0.5
1216,5,RV,0.5
1217,1,OE,0
1217,2,OE,NA
1217,3,OE,NA
1217,4,OE,NA
1217,5,OE,NA
1218,1,NA,0.5
1218,2,NA,NA
1218,3,NA,NA
1218,4,NA,NA
1218,5,NA,NA
1219,1,Kr,0.75
1219,2,Kr,0.75
1219,3,Kr,1
1219,4,Kr,0.75
1219,5,Kr,0.75
1220,1,NA,0.75
1220,2,NA,0.75
1220,3,NA,0.75
1220,4,NA,0.75
1220,5,NA,0.5
1221,1,NA,0
1221,2,NA,NA
1221,3,NA,NA
1221,4,NA,NA
1221,5,NA,NA
1222,1,V,0.75
1222,2,V,0.75
1222,3,V,1
1222,4,V,NA
1222,5,V,NA
1223,1,OE,0
1223,2,OE,NA
1223,3,OE,NA
1223,4,OE,NA
1223,5,OE,NA
1224,1,S,0.25
1224,2,S,0.5
1224,3,S,0.5
1224,4,S,0.5
1224,5,S,0.25
1225,1,SF,0
1225,2,SF,NA
1225,3,SF,NA
1225,4,SF,NA
1225,5,SF,0
1226,1,SF,0
1226,2,SF,NA
1226,3,SF,NA
1226,4,SF,NA
1226,5,SF,NA
1227,1,S,0.5
1227,2,S,0
1227,3,S,0.75
1227,4,S,0
1227,5,S,0.25
1228,1,S,0.75
1228,2,S,0.75
1228,3,S,NA
1228,4,S,NA
1228,5,S,NA
1229,1,S,0.25
1229,2,S,0.25
1229,3,S,0.25
1229,4,S,0
1229,5,S,0
1230,1,S,0
1230,2,S,0
1230,3,S,0.5
1230,4,S,0
1230,5,S,0.25
1231,1,SF,0.25
1231,2,SF,NA
1231,3,SF,0.25
1231,4,SF,0.25
1231,5,SF,NA
1232,1,C,0.5
1232,2,C,0.75
1232,3,C,1
1232,4,C,1
1232,5,C,1
1233,1,C,0.75
1233,2,C,0.75
1233,3,C,NA
1233,4,C,0.75
1233,5,C,1
1234,1,C,1
1234,2,C,0.75
1234,3,C,1
1234,4,C,NA
1234,5,C,NA
1235,1,V,0
1235,2,V,0
1235,3,V,0.75
1235,4,V,1
1235,5,V,0
1236,1,V,0.25
1236,2,V,NA
1236,3,V,NA
1236,4,V,NA
1236,5,V,NA
1237,1,S,0.5
1237,2,S,0.75
1237,3,S,1
1237,4,S,0.75
1237,5,S,0.75
1238,1,S,0.5
1238,2,S,0.5
1238,3,S,0.25
1238,4,S,0.5
1238,5,S,0.5
1239,1,S,0.5
1239,2,S,NA
1239,3,S,0
1239,4,S,NA
1239,5,S,NA
1240,1,C,1
1240,2,C,0.75
1240,3,C,NA
1240,4,C,NA
1240,5,C,1
1241,1,NA,0.25
1241,2,NA,0.75
1241,3,NA,0.75
1241,4,NA,0.75
1241,5,NA,NA
1242,1,SF,0.25
1242,2,SF,NA
1242,3,SF,NA
1242,4,SF,NA
1242,5,SF,NA
1243,1,C,0.5
1243,2,C,0.5
1243,3,C,0.75
1243,4,C,0.5
1243,5,C,NA
1244,1,NA,0.75
1244,2,NA,NA
1244,3,NA,NA
1244,4,NA,NA
1244,5,NA,NA
1245,1,RV,0.25
1245,2,RV,0.75
1245,3,RV,0.5
1245,4,RV,0.5
1245,5,RV,0.25
1246,1,V,0.75
1246,2,V,1
1246,3,V,NA
1246,4,V,NA
1246,5,V,NA
1247,1,OE,0
1247,2,OE,0
1247,3,OE,0
1247,4,OE,0
1247,5,OE,0
1248,1,OE,0
1248,2,OE,0
1248,3,OE,0
1248,4,OE,0
1248,5,OE,0
1249,1,V,0
1249,2,V,0
1249,3,V,NA
1249,4,V,NA
1249,5,V,NA
1250,1,S,0.25
1250,2,S,0
1250,3,S,0
1250,4,S,0
1250,5,S,0
1251,1,NA,0
1251,2,NA,0
1251,3,NA,0
1251,4,NA,0
1251,5,NA,0
1252,1,RV,0
1252,2,RV,0
1252,3,RV,0.25
1252,4,RV,0.5
1252,5,RV,0.25
1253,1,NA,0
1253,2,NA,0
1253,3,NA,0.25
1253,4,NA,0
1253,5,NA,0
1254,1,V,0.75
1254,2,V,1
1254,3,V,1
1254,4,V,1
1254,5,V,1
1255,1,SF,0.5
1255,2,SF,NA
1255,3,SF,0.25
1255,4,SF,0.75
1255,5,SF,0.75
1256,1,SF,0.25
1256,2,SF,0.5
1256,3,SF,0.5
1256,4,SF,0.25
1256,5,SF,0.5
1257,1,DF,0
1257,2,DF,0
1257,3,DF,0
1257,4,DF,0
1257,5,DF,0
1258,1,C,0.75
1258,2,C,NA
1258,3,C,NA
1258,4,C,0.75
1258,5,C,NA
1259,1,SF,0
1259,2,SF,0
1259,3,SF,0
1259,4,SF,0
1259,5,SF,0.25
1260,1,S,1
1260,2,S,NA
1260,3,S,NA
1260,4,S,NA
1260,5,S,NA
1261,1,RV,0.75
1261,2,RV,1
1261,3,RV,1
1261,4,RV,1
1261,5,RV,1
1262,1,C,0.25
1262,2,C,NA
1262,3,C,NA
1262,4,C,NA
1262,5,C,NA
1263,1,V,0.75
1263,2,V,0.75
1263,3,V,0.75
1263,4,V,0.75
1263,5,V,0.75
1264,1,S,0
1264,2,S,0
1264,3,S,0.75
1264,4,S,0.25
1264,5,S,0
1265,1,DF,0
1265,2,DF,0
1265,3,DF,NA
1265,4,DF,NA
1265,5,DF,NA
1266,1,V,0.25
1266,2,V,0
1266,3,V,1
1266,4,V,0.25
1266,5,V,1
1267,1,DF,0.75
1267,2,DF,0.25
1267,3,DF,1
1267,4,DF,0.75
1267,5,DF,0.75
1268,1,V,0.75
1268,2,V,0.75
1268,3,V,1
1268,4,V,1
1268,5,V,NA
1269,1,SF,0
1269,2,SF,0
1269,3,SF,0.25
1269,4,SF,0
1269,5,SF,0
1270,1,C,0.25
1270,2,C,0.5
1270,3,C,NA
1270,4,C,NA
1270,5,C,NA
1271,1,SF,0
1271,2,SF,NA
1271,3,SF,NA
1271,4,SF,NA
1271,5,SF,NA
1272,1,V,0.75
1272,2,V,NA
1272,3,V,NA
1272,4,V,NA
1272,5,V,NA
1273,1,NA,0.5
1273,2,NA,NA
1273,3,NA,NA
1273,4,NA,NA
1273,5,NA,NA
1274,1,SF,0.75
1274,2,SF,NA
1274,3,SF,NA
1274,4,SF,NA
1274,5,SF,NA
1275,1,RV,0.75
1275,2,RV,0.75
1275,3,RV,0.75
1275,4,RV,0.75
1275,5,RV,0.75
1276,1,SF,0.25
1276,2,SF,0.25
1276,3,SF,0.25
1276,4,SF,0.25
1276,5,SF,NA
1277,1,S,0
1277,2,S,0
1277,3,S,0
1277,4,S,0
1277,5,S,0
1278,1,S,0
1278,2,S,NA
1278,3,S,NA
1278,4,S,0
1278,5,S,0
1279,1,SF,0.75
1279,2,SF,0.75
1279,3,SF,0.75
1279,4,SF,NA
1279,5,SF,NA
1280,1,NA,0.5
1280,2,NA,0.75
1280,3,NA,0.75
1280,4,NA,0.75
1280,5,NA,0.75
1281,1,SF,0.25
1281,2,SF,0.75
1281,3,SF,0.75
1281,4,SF,0.75
1281,5,SF,0.25
1282,1,RV,0.75
1282,2,RV,1
1282,3,RV,0.75
1282,4,RV,1
1282,5,RV,1
1283,1,SF,0.75
1283,2,SF,0.75
1283,3,SF,0.5
1283,4,SF,0.75
1283,5,SF,NA
1284,1,DF,0.5
1284,2,DF,0.5
1284,3,DF,0.25
1284,4,DF,1
1284,5,DF,0.75
1285,1,SF,0.75
1285,2,SF,0
1285,3,SF,NA
1285,4,SF,NA
1285,5,SF,NA
1286,1,S,0
1286,2,S,0
1286,3,S,0
1286,4,S,0
1286,5,S,0
1287,1,NA,0
1287,2,NA,0.75
1287,3,NA,0.75
1287,4,NA,0.75
1287,5,NA,NA
1288,1,S,0.75
1288,2,S,0.5
1288,3,S,NA
1288,4,S,0.75
1288,5,S,0.5
1289,1,SF,0
1289,2,SF,0.5
1289,3,SF,NA
1289,4,SF,0.25
1289,5,SF,NA
1290,1,S,0.5
1290,2,S,NA
1290,3,S,NA
1290,4,S,NA
1290,5,S,NA
1291,1,S,0
1291,2,S,NA
1291,3,S,NA
1291,4,S,NA
1291,5,S,NA
1292,1,RV,NA
1292,2,RV,0.25
1292,3,RV,NA
1292,4,RV,0
1292,5,RV,0.25
1293,1,S,0.25
1293,2,S,NA
1293,3,S,NA
1293,4,S,NA
1293,5,S,NA
1294,1,S,0.75
1294,2,S,0.25
1294,3,S,0
1294,4,S,0
1294,5,S,0.25
1295,1,SF,0.25
1295,2,SF,1
1295,3,SF,0
1295,4,SF,0
1295,5,SF,0
1296,1,SF,0
1296,2,SF,0
1296,3,SF,0
1296,4,SF,0
1296,5,SF,0
1297,1,NA,0.25
1297,2,NA,0.25
1297,3,NA,1
1297,4,NA,0.5
1297,5,NA,0.25
1298,1,C,0.25
1298,2,C,NA
1298,3,C,NA
1298,4,C,NA
1298,5,C,NA
1299,1,C,0
1299,2,C,NA
1299,3,C,NA
1299,4,C,1
1299,5,C,0.5
1300,1,C,0.75
1300,2,C,0.75
1300,3,C,0.75
1300,4,C,0.75
1300,5,C,0.75
1301,1,NA,0
1301,2,NA,0
1301,3,NA,0
1301,4,NA,0
1301,5,NA,0
1302,1,V,0
1302,2,V,0.75
1302,3,V,NA
1302,4,V,1
1302,5,V,NA
1303,1,V,1
1303,2,V,NA
1303,3,V,NA
1303,4,V,1
1303,5,V,1
1304,1,OE,0.25
1304,2,OE,0.25
1304,3,OE,0
1304,4,OE,0.25
1304,5,OE,0.25
1305,1,C,1
1305,2,C,NA
1305,3,C,NA
1305,4,C,NA
1305,5,C,NA
1306,1,DF,0.75
1306,2,DF,0.75
1306,3,DF,0.25
1306,4,DF,0.25
1306,5,DF,NA
1307,1,S,0
1307,2,S,0
1307,3,S,0.25
1307,4,S,0.25
1307,5,S,0.25
1308,1,DF,1
1308,2,DF,1
1308,3,DF,1
1308,4,DF,1
1308,5,DF,0.75
1309,1,DF,0.75
1309,2,DF,0.25
1309,3,DF,1
1309,4,DF,1
1309,5,DF,0.75
1310,1,NA,0.5
1310,2,NA,NA
1310,3,NA,NA
1310,4,NA,NA
1310,5,NA,NA
1311,1,C,0.5
1311,2,C,0.75
1311,3,C,0.75
1311,4,C,0.75
1311,5,C,NA
1312,1,S,0.25
1312,2,S,0
1312,3,S,0.5
1312,4,S,NA
1312,5,S,NA
1313,1,RV,0.75
1313,2,RV,0.75
1313,3,RV,1
1313,4,RV,0.75
1313,5,RV,1
1314,1,C,1
1314,2,C,1
1314,3,C,1
1314,4,C,1
1314,5,C,1
1315,1,SF,0
1315,2,SF,0
1315,3,SF,0
1315,4,SF,NA
1315,5,SF,0
1316,1,SF,0
1316,2,SF,NA
1316,3,SF,NA
1316,4,SF,NA
1316,5,SF,NA
1317,1,SF,0.25
1317,2,SF,0.25
1317,3,SF,0.5
1317,4,SF,NA
1317,5,SF,NA
1318,1,S,0.5
1318,2,S,NA
1318,3,S,NA
1318,4,S,NA
1318,5,S,NA
1319,1,V,1
1319,2,V,NA
1319,3,V,NA
1319,4,V,NA
1319,5,V,NA
1320,1,V,0.75
1320,2,V,0.5
1320,3,V,0.75
1320,4,V,0.75
1320,5,V,0.75
1321,1,C,0
1321,2,C,0.25
1321,3,C,0
1321,4,C,NA
1321,5,C,NA
1322,1,V,1
1322,2,V,0.75
1322,3,V,NA
1322,4,V,1
1322,5,V,NA
1323,1,OE,0
1323,2,OE,0
1323,3,OE,0
1323,4,OE,0.25
1323,5,OE,0
1324,1,C,0.75
1324,2,C,1
1324,3,C,0.75
1324,4,C,0.25
1324,5,C,0.25
1325,1,S,0
1325,2,S,0.25
1325,3,S,0.25
1325,4,S,0.25
1325,5,S,0
1326,1,S,0
1326,2,S,0
1326,3,S,0
1326,4,S,0
1326,5,S,NA
1327,1,V,0
1327,2,V,NA
1327,3,V,NA
1327,4,V,NA
1327,5,V,NA
1328,1,NA,0.25
1328,2,NA,0
1328,3,NA,0
1328,4,NA,0
1328,5,NA,0
1329,1,C,0.5
1329,2,C,0.5
1329,3,C,0.75
1329,4,C,NA
1329,5,C,NA
1330,1,DF,1
1330,2,DF,1
1330,3,DF,1
1330,4,DF,0.75
1330,5,DF,1
1331,1,SF,NA
1331,2,SF,NA
1331,3,SF,0.25
1331,4,SF,NA
1331,5,SF,NA
1332,1,DF,0
1332,2,DF,0
1332,3,DF,0
1332,4,DF,0
1332,5,DF,0
1333,1,V,0.75
1333,2,V,0.75
1333,3,V,0.25
1333,4,V,NA
1333,5,V,NA
1334,1,SF,0.25
1334,2,SF,0.25
1334,3,SF,0.75
1334,4,SF,NA
1334,5,SF,NA
1335,1,SF,0.75
1335,2,SF,0.25
1335,3,SF,0.75
1335,4,SF,NA
1335,5,SF,NA
1336,1,DF,1
1336,2,DF,NA
1336,3,DF,0
1336,4,DF,0.5
1336,5,DF,NA
1337,1,C,1
1337,2,C,NA
1337,3,C,NA
1337,4,C,NA
1337,5,C,NA
1338,1,NA,NA
1338,2,NA,NA
1338,3,NA,NA
1338,4,NA,NA
1338,5,NA,NA
1339,1,RV,0
1339,2,RV,0
1339,3,RV,0
1339,4,RV,0.25
1339,5,RV,0.25
1340,1,C,0.5
1340,2,C,NA
1340,3,C,NA
1340,4,C,NA
1340,5,C,NA
1341,1,NA,0.75
1341,2,NA,NA
1341,3,NA,0.5
1341,4,NA,0
1341,5,NA,NA
1342,1,V,0.75
1342,2,V,0.5
1342,3,V,NA
1342,4,V,0.5
1342,5,V,NA
1343,1,NA,1
1343,2,NA,NA
1343,3,NA,NA
1343,4,NA,1
1343,5,NA,NA
1344,1,C,0
1344,2,C,0.25
1344,3,C,0.25
1344,4,C,0
1344,5,C,0
1345,1,SF,0.25
1345,2,SF,0.5
1345,3,SF,0.25
1345,4,SF,0.25
1345,5,SF,0.25
1346,1,V,0.75
1346,2,V,1
1346,3,V,1
1346,4,V,0.75
1346,5,V,1
1347,1,V,1
1347,2,V,1
1347,3,V,1
1347,4,V,1
1347,5,V,1
1348,1,C,0.75
1348,2,C,1
1348,3,C,1
1348,4,C,1
1348,5,C,1
1349,1,SF,0
1349,2,SF,NA
1349,3,SF,NA
1349,4,SF,NA
1349,5,SF,NA
1350,1,C,0.5
1350,2,C,0.5
1350,3,C,NA
1350,4,C,NA
1350,5,C,NA
1351,1,V,1
1351,2,V,1
1351,3,V,1
1351,4,V,1
1351,5,V,1
1352,1,NA,0.5
1352,2,NA,0
1352,3,NA,0
1352,4,NA,NA
1352,5,NA,NA
1353,1,V,0
1353,2,V,0
1353,3,V,0
1353,4,V,0
1353,5,V,0
1354,1,V,0.5
1354,2,V,0.75
1354,3,V,1
1354,4,V,1
1354,5,V,NA
1355,1,S,0
1355,2,S,0
1355,3,S,0
1355,4,S,0
1355,5,S,0
1356,1,SF,0
1356,2,SF,0.25
1356,3,SF,0
1356,4,SF,0
1356,5,SF,NA
1357,1,SF,0
1357,2,SF,NA
1357,3,SF,0.25
1357,4,SF,0.25
1357,5,SF,0.5
1358,1,NA,0
1358,2,NA,0.75
1358,3,NA,0.5
1358,4,NA,0.25
1358,5,NA,0.75
1359,1,C,0.75
1359,2,C,0.5
1359,3,C,1
1359,4,C,0.5
1359,5,C,0.75
1360,1,DF,1
1360,2,DF,NA
1360,3,DF,NA
1360,4,DF,NA
1360,5,DF,NA
1361,1,NA,0.75
1361,2,NA,0.75
1361,3,NA,0.75
1361,4,NA,0.75
1361,5,NA,0.5
1362,1,RV,0.5
1362,2,RV,0.75
1362,3,RV,0.75
1362,4,RV,0.25
1362,5,RV,0.5
1363,1,V,0.25
1363,2,V,0.5
1363,3,V,0.25
1363,4,V,0.25
1363,5,V,0
1364,1,SF,0.75
1364,2,SF,NA
1364,3,SF,NA
1364,4,SF,NA
1364,5,SF,NA
1365,1,NA,0.5
1365,2,NA,1
1365,3,NA,1
1365,4,NA,0.75
1365,5,NA,NA
1366,1,V,0.75
1366,2,V,0.75
1366,3,V,1
1366,4,V,0.75
1366,5,V,NA
1367,1,V,1
1367,2,V,1
1367,3,V,1
1367,4,V,1
1367,5,V,1
1368,1,V,0
1368,2,V,0.5
1368,3,V,0.75
1368,4,V,1
1368,5,V,NA
1369,1,V,0.25
1369,2,V,0.25
1369,3,V,0.5
1369,4,V,0.5
1369,5,V,0.75
1370,1,V,0.5
1370,2,V,0.75
1370,3,V,1
1370,4,V,0.5
1370,5,V,0.75
1371,1,S,0.75
1371,2,S,0.75
1371,3,S,0.75
1371,4,S,0.75
1371,5,S,0.75
1372,1,NA,NA
1372,2,NA,NA
1372,3,NA,NA
1372,4,NA,NA
1372,5,NA,NA
1373,1,SF,0
1373,2,SF,0
1373,3,SF,0
1373,4,SF,0
1373,5,SF,0
1374,1,RV,1
1374,2,RV,0.25
1374,3,RV,0.75
1374,4,RV,NA
1374,5,RV,NA
1375,1,S,0.5
1375,2,S,0.25
1375,3,S,0.5
1375,4,S,0.75
1375,5,S,0
1376,1,OE,0.25
1376,2,OE,0.25
1376,3,OE,0
1376,4,OE,0
1376,5,OE,0.25
1377,1,NA,0.25
1377,2,NA,NA
1377,3,NA,NA
1377,4,NA,NA
1377,5,NA,NA
1378,1,S,0.25
1378,2,S,NA
1378,3,S,NA
1378,4,S,NA
1378,5,S,NA
1379,1,S,1
1379,2,S,NA
1379,3,S,NA
1379,4,S,NA
1379,5,S,NA
1380,1,OE,0.25
1380,2,OE,0.25
1380,3,OE,0
1380,4,OE,0
1380,5,OE,0
1381,1,SF,0
1381,2,SF,NA
1381,3,SF,NA
1381,4,SF,NA
1381,5,SF,0
1382,1,NA,0.75
1382,2,NA,NA
1382,3,NA,NA
1382,4,NA,NA
1382,5,NA,NA
1383,1,DF,0.5
1383,2,DF,NA
1383,3,DF,0.5
1383,4,DF,0.75
1383,5,DF,NA
1384,1,SF,0.5
1384,2,SF,0.5
1384,3,SF,0.75
1384,4,SF,0.5
1384,5,SF,1
1385,1,SF,0.75
1385,2,SF,0.75
1385,3,SF,0.75
1385,4,SF,0.75
1385,5,SF,0.75
1386,1,S,0.25
1386,2,S,NA
1386,3,S,NA
1386,4,S,NA
1386,5,S,NA
1387,1,V,NA
1387,2,V,1
1387,3,V,NA
1387,4,V,NA
1387,5,V,NA
1388,1,S,0.5
1388,2,S,NA
1388,3,S,NA
1388,4,S,NA
1388,5,S,NA
1389,1,S,0.25
1389,2,S,NA
1389,3,S,NA
1389,4,S,0
1389,5,S,0
1390,1,OE,0
1390,2,OE,0
1390,3,OE,0
1390,4,OE,0.25
1390,5,OE,0
1391,1,DF,NA
1391,2,DF,NA
1391,3,DF,NA
1391,4,DF,NA
1391,5,DF,NA
1392,1,SF,0
1392,2,SF,0
1392,3,SF,0
1392,4,SF,0.25
1392,5,SF,0.25
1393,1,C,0.75
1393,2,C,0.75
1393,3,C,1
1393,4,C,1
1393,5,C,1
1394,1,S,0.5
1394,2,S,NA
1394,3,S,NA
1394,4,S,NA
1394,5,S,NA
1395,1,SF,0.5
1395,2,SF,0.25
1395,3,SF,0.25
1395,4,SF,NA
1395,5,SF,NA
1396,1,V,0.5
1396,2,V,0.75
1396,3,V,1
1396,4,V,0.75
1396,5,V,0.75
1397,1,RV,0
1397,2,RV,0
1397,3,RV,0
1397,4,RV,0
1397,5,RV,0
1398,1,S,0
1398,2,S,0
1398,3,S,0
1398,4,S,NA
1398,5,S,NA
1399,1,SF,0
1399,2,SF,0
1399,3,SF,0
1399,4,SF,0
1399,5,SF,0
1400,1,S,0.25
1400,2,S,0.25
1400,3,S,NA
1400,4,S,NA
1400,5,S,NA
1401,1,S,0.75
1401,2,S,0.75
1401,3,S,0
1401,4,S,0.5
1401,5,S,NA
1402,1,V,1
1402,2,V,1
1402,3,V,1
1402,4,V,1
1402,5,V,1
1403,1,SF,0
1403,2,SF,0
1403,3,SF,0
1403,4,SF,0
1403,5,SF,0
1404,1,LA,0
1404,2,LA,0.25
1404,3,LA,0.25
1404,4,LA,0.25
1404,5,LA,NA
1405,1,LA,1
1405,2,LA,1
1405,3,LA,NA
1405,4,LA,NA
1405,5,LA,NA
1406,1,C,0.5
1406,2,C,0.25
1406,3,C,0.75
1406,4,C,0.75
1406,5,C,0.25
1407,1,DF,0.75
1407,2,DF,NA
1407,3,DF,NA
1407,4,DF,NA
1407,5,DF,NA
1408,1,OE,0
1408,2,OE,NA
1408,3,OE,NA
1408,4,OE,0
1408,5,OE,0
1409,1,SF,0
1409,2,SF,0
1409,3,SF,0.5
1409,4,SF,0.25
1409,5,SF,0.75
1410,1,DF,0
1410,2,DF,NA
1410,3,DF,NA
1410,4,DF,NA
1410,5,DF,NA
1411,1,NA,0
1411,2,NA,NA
1411,3,NA,0
1411,4,NA,0
1411,5,NA,NA
1412,1,S,0
1412,2,S,0
1412,3,S,0
1412,4,S,0.25
1412,5,S,0
1413,1,SF,0.5
1413,2,SF,0
1413,3,SF,0.75
1413,4,SF,0.75
1413,5,SF,0
1414,1,SF,0
1414,2,SF,0
1414,3,SF,0
1414,4,SF,0.25
1414,5,SF,NA
1415,1,V,0
1415,2,V,NA
1415,3,V,NA
1415,4,V,NA
1415,5,V,NA
1416,1,S,0
1416,2,S,0
1416,3,S,0
1416,4,S,0
1416,5,S,0.25
1417,1,S,0
1417,2,S,0
1417,3,S,0.5
1417,4,S,0.5
1417,5,S,0
1418,1,OE,0
1418,2,OE,0
1418,3,OE,NA
1418,4,OE,NA
1418,5,OE,NA
1419,1,S,0
1419,2,S,NA
1419,3,S,NA
1419,4,S,NA
1419,5,S,NA
1420,1,C,0
1420,2,C,0.25
1420,3,C,1
1420,4,C,1
1420,5,C,1
1421,1,RV,1
1421,2,RV,NA
1421,3,RV,NA
1421,4,RV,NA
1421,5,RV,NA
1422,1,V,0.75
1422,2,V,0.5
1422,3,V,1
1422,4,V,1
1422,5,V,1
1423,1,NA,0
1423,2,NA,NA
1423,3,NA,NA
1423,4,NA,NA
1423,5,NA,NA
1424,1,SF,0.25
1424,2,SF,NA
1424,3,SF,NA
1424,4,SF,NA
1424,5,SF,NA
1425,1,NA,0.75
1425,2,NA,0.5
1425,3,NA,1
1425,4,NA,0
1425,5,NA,NA
1426,1,S,0
1426,2,S,0
1426,3,S,0
1426,4,S,0.25
1426,5,S,0
1427,1,SF,0
1427,2,SF,NA
1427,3,SF,NA
1427,4,SF,NA
1427,5,SF,NA
1428,1,SF,0
